postcode,block_number,latitude,longitude
541298,298,1.39517,103.90179
530412,412,1.3747,103.89537
530108,108,1.35277,103.89009
530684,684,1.37396,103.8869
530635,635,1.37021,103.87912
530674,674,1.37217,103.88465
530676,676,1.37154,103.88422
530501,501,1.37205,103.88653
530645,645,1.37176,103.88146
530434,434,1.37647,103.89382
530629,629,1.36995,103.88122
530609,609,1.37025,103.88552
640945,945,1.34424,103.69013
640942,942,1.34372,103.68938
640944,944,1.3446,103.68971
640948,948,1.34441,103.69096
640949,949,1.34333,103.69168
640940,940,1.34331,103.68887
150168,168,1.28293,103.8188
160003,3,1.2917,103.82733
160005,5,1.29223,103.8276
161002,2,1.29173,103.82803
160001,1,1.29208,103.82858
102109,109,1.281,103.80923
100114,114,1.28176,103.80686
102112,112,1.28157,103.80773
600335,335,1.35022,103.73216
600338,338,1.35022,103.73126
600337,337,1.34968,103.73191
650385,385,1.36348,103.75217
650384,384,1.36293,103.75219
650386,386,1.36394,103.75256
650334,334,1.36463,103.74783
680425,425,1.38122,103.73948
510605,605,1.37714,103.943
270005,5,1.31269,103.78831
160076,76,1.28304,103.83178
160078,78,1.28333,103.83101
160050,50,1.28978,103.82679
160095,95,1.28848,103.83285
160094,94,1.28821,103.83323
160022,22,1.28875,103.82882
150102,102,1.29037,103.82158
140098,98,1.30682,103.80145
80007,7,1.27692,103.83868
460202,202,1.32566,103.92799
190464,464,1.3048,103.86216
190466,466,1.30508,103.8626
190463,463,1.30505,103.86192
190461,461,1.3051,103.86087
161004,4,1.29171,103.82634
530415,415,1.37518,103.89654
530416,416,1.37569,103.89628
542190,190,1.39416,103.90238
540192,192,1.39435,103.90268
541191,191,1.39374,103.90348
541192,192,1.39433,103.90347
641671,671,1.34397,103.70231
640619,619,1.34152,103.6999
642671,671,1.34396,103.7019
642666,666,1.33961,103.70196
641659,659,1.33685,103.70231
820111,111,1.39668,103.90658
820184,184,1.39852,103.91014
820103,103,1.39747,103.90482
820181,181,1.39914,103.90898
680307,307,1.38523,103.7427
640946,946,1.3442,103.69045
640939,939,1.34295,103.68903
640935,935,1.34267,103.68833
640826,826,1.34605,103.69442
821203,203,1.39852,103.90386
821202,202,1.39966,103.9045
824204,204,1.39831,103.90255
823102,102,1.39876,103.90494
824110,110,1.395,103.91021
642684,684,1.34384,103.70422
641660,660,1.33569,103.7043
130001,1,1.30253,103.78327
821104,104,1.39681,103.90505
820615,615,1.40397,103.90979
822614,614,1.4029,103.91006
822105,105,1.39721,103.906
822107,107,1.39684,103.90725
680423,423,1.38202,103.74031
680432,432,1.38464,103.74183
680456,456,1.37902,103.73521
680421,421,1.38178,103.74075
670109,109,1.37737,103.76775
670103,103,1.37867,103.76854
670166,166,1.37748,103.76539
670171,171,1.37897,103.76638
670111,111,1.37817,103.76837
140064,64,1.29931,103.79723
140091,91,1.30587,103.79976
140461,461,1.29949,103.79839
510735,735,1.37931,103.93627
510725,725,1.38119,103.93584
600229,229,1.34183,103.73802
544275,275,1.3829,103.89371
760101,101,1.43054,103.82767
763115,115,1.43378,103.82749
762115,115,1.43344,103.82706
140060,60,1.29825,103.79709
140062,62,1.29849,103.79709
140080,80,1.30195,103.79565
140074,74,1.30098,103.79614
140077,77,1.30146,103.7959
140059,59,1.29801,103.79709
530954,954,1.37676,103.87811
530923,923,1.37613,103.88289
530960,960,1.3771,103.87848
542290,290,1.39703,103.89702
543290,290,1.39702,103.89753
543296,296,1.39731,103.89975
541296,296,1.39704,103.89933
370067,67,1.32585,103.88793
370072,72,1.32455,103.88794
370046,46,1.32615,103.88605
12035,354,1.31353,103.77086
120334,334,1.31519,103.76843
120363,363,1.31282,103.76892
120331,331,1.31414,103.76794
120355,355,1.31445,103.76956
120337,337,1.31606,103.76911
120351,351,1.31535,103.77086
540264,264,1.38172,103.8952
541264,264,1.38114,103.89683
543266,266,1.38272,103.89736
548264,264,1.38166,103.8955
544266,266,1.38167,103.89664
543264,264,1.38146,103.89616
820117,117,1.39579,103.90662
793406,406,1.38868,103.8747
792410,410,1.38979,103.8761
791409,409,1.38906,103.87715
793410,410,1.38994,103.87648
791406,406,1.38802,103.8743
530172,172,1.35058,103.8895
530173,173,1.35012,103.88884
530508,508,1.37169,103.88773
530516,516,1.37275,103.88904
530514,514,1.37212,103.88919
530928,928,1.37666,103.88152
530914,914,1.37753,103.88402
530971,971,1.37823,103.8797
530930,930,1.37548,103.88128
530913,913,1.37807,103.88404
530909,909,1.37845,103.88286
641272,272,1.35027,103.70524
643272,272,1.35091,103.70463
643271,271,1.35015,103.70429
644271,271,1.35004,103.70491
644272,272,1.35113,103.70444
641275,275,1.35241,103.70222
643274,274,1.35291,103.70383
730034,34,1.44399,103.77201
730036,36,1.44532,103.77219
730029,29,1.4431,103.77337
730033,33,1.44356,103.77202
361082,82,1.3319,103.8857
360083,83,1.33155,103.88552
541292,292,1.39596,103.89907
542291,291,1.39582,103.8985
540253,253,1.394,103.90018
542295,295,1.39798,103.90007
521522,522,1.35777,103.93839
600339,339,1.34953,103.73153
600332,332,1.35159,103.7302
600334,334,1.35078,103.73153
600341,341,1.34921,103.73126
600329,329,1.35014,103.72994
600331,331,1.35083,103.73042
600330,330,1.35055,103.73003
370060,60,1.32555,103.88653
370049,49,1.32513,103.88561
370043,43,1.32648,103.88554
670238,238,1.37979,103.77066
670236,236,1.37902,103.77122
680769,769,1.39421,103.75054
680770,770,1.39484,103.75035
600340,340,1.35013,103.73069
600333,333,1.35124,103.73096
640423,423,1.35086,103.72545
64049,491,1.34959,103.72632
643648,648,1.33897,103.69795
640643,643,1.33925,103.69569
640624,624,1.34078,103.69788
650393,393,1.36649,103.75311
650392,392,1.36587,103.75332
650113,113,1.34884,103.74517
650114,114,1.34884,103.74602
650116,116,1.34963,103.74638
650132,132,1.35065,103.74563
650108,108,1.34744,103.7465
682672,672,1.40196,103.74701
682690,690,1.40318,103.75187
530929,929,1.37603,103.8815
530925,925,1.37671,103.8825
530938,938,1.37429,103.87968
670184,184,1.37971,103.76244
670185,185,1.37936,103.7623
670181,181,1.37926,103.763
670183,183,1.37996,103.76305
671183,183,1.37994,103.76268
360016,16,1.33648,103.88035
360013,13,1.33577,103.8793
360017,17,1.33622,103.8811
680416,416,1.38334,103.74208
680457,457,1.37864,103.73619
682484,484,1.37623,103.73634
680486,486,1.37545,103.73835
681485,485,1.37462,103.73837
544291,291,1.3968,103.8985
210043,43,1.31536,103.84943
210037,37,1.31687,103.84936
211039,39,1.31656,103.84864
210041,41,1.31544,103.84982
210042,42,1.31601,103.84979
210038,38,1.31659,103.84891
210039,39,1.31634,103.84847
750308,308,1.44633,103.82174
680549,549,1.39367,103.74259
680566,566,1.39462,103.74577
680545,545,1.39349,103.7434
680564,564,1.39541,103.74542
680550,550,1.39401,103.74269
680639,639,1.39783,103.749
680640,640,1.3978,103.74962
680768,768,1.39413,103.74996
680615,615,1.4009,103.74489
680614,614,1.40107,103.74402
680607,607,1.39902,103.74418
680621,621,1.39915,103.74721
680611,611,1.39974,103.74386
680609,609,1.3993,103.74472
680620,620,1.39958,103.7471
681296,296,1.37714,103.74094
520369,369,1.3587,103.96025
520365,365,1.35769,103.96062
520730,730,1.35671,103.9335
520705,705,1.35712,103.93728
520704,704,1.35656,103.93716
640687,687,1.34153,103.70567
640696,696,1.34211,103.70748
821224,224,1.40196,103.89281
821167,167,1.39391,103.91511
822167,167,1.39423,103.91498
823167,167,1.39439,103.91475
824167,167,1.39455,103.91453
821168,168,1.39459,103.91424
822168,168,1.3945,103.91398
822269,269,1.40344,103.89867
821175,175,1.3974,103.90897
732005,5,1.44008,103.7752
730002,2,1.43994,103.77669
730005,5,1.43973,103.77538
730037,37,1.44554,103.77171
730030,30,1.44256,103.77241
541291,291,1.39562,103.89794
541297,297,1.39484,103.9007
682485,485,1.3743,103.73881
684476,476,1.37728,103.73842
120349,349,1.31596,103.77105
120365,365,1.3123,103.76994
120332,332,1.31474,103.76749
120350,350,1.31562,103.77019
101091,91,1.27666,103.80713
101092,92,1.27653,103.80751
101093,93,1.27533,103.80733
102090,90,1.27724,103.80691
102091,91,1.277,103.8069
762501,501,1.41704,103.84055
761501,501,1.41658,103.84045
791417,417,1.39158,103.88068
790418,418,1.39138,103.88053
640625,625,1.34152,103.6988
680638,638,1.39781,103.74837
370062,62,1.32622,103.88712
650318,318,1.36095,103.74705
650316,316,1.36058,103.74683
650333,333,1.36418,103.7478
650313,313,1.36025,103.74778
650312,312,1.35988,103.74734
650328,328,1.36287,103.74756
750305,305,1.44557,103.82206
750300,300,1.44585,103.8229
753350,350,1.44996,103.82038
750420,420,1.45268,103.81889
750307,307,1.44592,103.82166
752350,350,1.45008,103.82076
750304,304,1.44512,103.82226
685476,476,1.3771,103.7383
640690,690,1.34136,103.70671
640694,694,1.34303,103.70688
600214,214,1.33929,103.73899
600327,327,1.34912,103.72899
600328,328,1.34947,103.72996
601322,322,1.34767,103.72893
600317,317,1.34655,103.73097
600325,325,1.3488,103.72898
760360,360,1.42774,103.84569
760402,402,1.42655,103.84727
140076,76,1.30074,103.79556
610351,351,1.33897,103.71984
160135,135,1.2786,103.82709
160108,108,1.27922,103.82544
160140,140,1.27816,103.82952
160134,134,1.27882,103.82772
542299,299,1.39683,103.90119
821105,105,1.39694,103.90573
822104,104,1.39661,103.9053
270004,4,1.31319,103.78819
270003,3,1.31201,103.78719
270006,6,1.31228,103.7884
530338,338,1.36975,103.89884
530337,337,1.36968,103.89834
530317,317,1.3653,103.89645
530352,352,1.37211,103.8991
530339,339,1.37003,103.89857
530340,340,1.37014,103.89785
530351,351,1.37174,103.899
530336,336,1.3693,103.89835
530355,355,1.37188,103.89824
274018,18,1.31032,103.79174
271013,13,1.30936,103.79321
642653,653,1.33607,103.69672
641648,648,1.33833,103.69764
640641,641,1.34066,103.69635
640642,642,1.34037,103.69584
510555,555,1.36801,103.95191
510539,539,1.36957,103.95053
650133,133,1.35159,103.74496
650189,189,1.3458,103.74634
650187,187,1.34651,103.74461
650192,192,1.34559,103.74479
650129,129,1.35143,103.74603
526491,491,1.36361,103.95433
752509,509,1.45329,103.82121
120501,501,1.31128,103.75886
120508,508,1.31166,103.76176
120511,511,1.31032,103.76041
681476,476,1.37652,103.73803
680485,485,1.375,103.73774
683485,485,1.3748,103.73897
543268,268,1.38477,103.89596
544269,269,1.38344,103.8968
541268,268,1.38417,103.89665
680641,641,1.3983,103.74982
370035,35,1.32916,103.88601
370044,44,1.32665,103.88612
370037,37,1.32818,103.88648
370036,36,1.32906,103.88693
370063,63,1.32653,103.88663
370052,52,1.32421,103.88547
370048,48,1.32541,103.88565
160077,77,1.29113,103.82676
161078,78,1.2913,103.82745
160107,107,1.27984,103.82476
160138,138,1.27842,103.82624
160104,104,1.28103,103.82446
160146,146,1.27785,103.83081
160116,116,1.28141,103.82666
650362,362,1.36092,103.74995
650370,370,1.35996,103.74931
650303,303,1.35675,103.74819
650301,301,1.35677,103.74877
650358,358,1.36141,103.75075
650383,383,1.36232,103.75222
650391,391,1.36585,103.75273
650395,395,1.36632,103.75229
680232,232,1.38042,103.74702
683684,684,1.40454,103.74728
750310,310,1.44704,103.8221
273018,18,1.31102,103.79145
100092,92,1.27621,103.80764
101090,90,1.27774,103.8071
751593,593,1.45155,103.82791
751592,592,1.45094,103.82709
762431,431,1.42033,103.8471
763431,431,1.4202,103.8465
764431,431,1.41997,103.84697
100091,91,1.27628,103.80696
537365,365,1.36962,103.89661
762506,506,1.41582,103.84068
680632,632,1.39669,103.74858
680634,634,1.39661,103.74973
680637,637,1.39738,103.74814
680790,790,1.39592,103.74968
680619,619,1.40025,103.74758
120510,510,1.31083,103.7608
120506,506,1.31252,103.76087
120509,509,1.31116,103.76102
730303,303,1.43108,103.77375
761795,795,1.41941,103.83284
760357,357,1.42591,103.84599
760787,787,1.42104,103.83206
760255,255,1.43432,103.84069
760410,410,1.42635,103.84657
760781,781,1.42219,103.83236
760167,167,1.43661,103.83236
760256,256,1.43409,103.83998
682692,692,1.40068,103.75138
681670,670,1.40268,103.74756
680662,662,1.40147,103.75079
680763,763,1.39285,103.74856
670506,506,1.38703,103.76812
670538,538,1.38387,103.76369
670510,510,1.38759,103.76898
670501,501,1.38288,103.76685
530354,354,1.37241,103.89943
530335,335,1.36895,103.89872
530353,353,1.37214,103.89952
530316,316,1.36499,103.89683
270043,43,1.30743,103.7929
271021,21,1.31098,103.79238
272018,18,1.31106,103.79189
270040,40,1.30718,103.7935
270045,45,1.30862,103.79294
530161,161,1.35254,103.8787
530154,154,1.35221,103.88017
530158,158,1.35164,103.88049
670130,130,1.37401,103.77128
670133,133,1.37425,103.76987
670135,135,1.37405,103.76889
670132,132,1.37427,103.77069
671133,133,1.37467,103.77035
670131,131,1.37458,103.77087
210668,668,1.30758,103.85148
680130,130,1.38129,103.7503
680132,132,1.38106,103.7508
680202,202,1.38184,103.74946
680131,131,1.38149,103.75096
680274,274,1.37937,103.74287
680271,271,1.3787,103.74253
684296,296,1.37662,103.74307
680248,248,1.379,103.74593
680276,276,1.37957,103.74433
680617,617,1.40047,103.74634
680663,663,1.40198,103.75079
680660,660,1.40116,103.74981
680665,665,1.402,103.75008
680656,656,1.40022,103.75039
680203,203,1.38124,103.74944
680204,204,1.38051,103.74911
680201,201,1.38214,103.74954
680273,273,1.37925,103.74307
683297,297,1.37781,103.74307
680295,295,1.37817,103.74097
683296,296,1.37658,103.7423
680275,275,1.37928,103.74223
680297,297,1.37707,103.74191
680460,460,1.37782,103.73501
680308,308,1.38558,103.74278
680751,751,1.39247,103.74791
680762,762,1.39239,103.74864
680765,765,1.39272,103.74975
680758,758,1.39317,103.74613
680761,761,1.39308,103.74784
680561,561,1.39633,103.74496
680560,560,1.39583,103.74503
680633,633,1.39669,103.74926
680554,554,1.39621,103.74311
682787,787,1.39582,103.74775
140081,81,1.30379,103.80039
140085,85,1.30407,103.79933
102092,92,1.27587,103.80733
102093,93,1.27542,103.80765
103093,93,1.27566,103.80757
761506,506,1.41593,103.84001
530113,113,1.35357,103.88871
644678,678,1.34486,103.7034
641684,684,1.344,103.70393
643683,683,1.34333,103.7047
160007,7,1.28349,103.82704
160124,124,1.28393,103.82826
161121,121,1.28265,103.82818
160120,120,1.28296,103.82798
161042,42,1.28443,103.8316
161034,34,1.2849,103.83158
160045,45,1.28423,103.83161
160041,41,1.28469,103.83159
160122,122,1.28339,103.82889
140151,151,1.29457,103.80304
140147,147,1.29432,103.80493
140161,161,1.29154,103.80351
641661,661,1.33568,103.70514
642660,660,1.33621,103.70418
610345,345,1.34021,103.72153
610352,352,1.33937,103.72018
610346,346,1.34024,103.72089
610335,335,1.33904,103.72315
610334,334,1.3394,103.72291
200804,804,1.30801,103.86065
200805,805,1.30827,103.8609
163023,23,1.28475,103.82688
164020,20,1.28562,103.82592
163118,118,1.28217,103.82633
162118,118,1.28179,103.82599
530547,547,1.37936,103.89204
530556,556,1.37973,103.89021
760201,201,1.43065,103.838
460120,120,1.32997,103.93757
460118,118,1.33043,103.93748
400022,22,1.32476,103.90211
400021,21,1.32503,103.90328
400020,20,1.32466,103.90324
400023,23,1.32431,103.90216
400019,19,1.32428,103.90321
400024,24,1.32378,103.90233
400015,15,1.32386,103.90336
400025,25,1.3234,103.90238
400014,14,1.32314,103.90345
380131,131,1.31675,103.88681
400347,347,1.32566,103.89973
400349,349,1.32583,103.90058
400352,352,1.32523,103.8994
400351,351,1.32549,103.90073
530120,120,1.35442,103.88746
530102,102,1.35496,103.89085
530655,655,1.37305,103.88194
530673,673,1.37252,103.88483
640443,443,1.3518,103.72039
640427,427,1.35131,103.7256
640729,729,1.34641,103.6978
640728,728,1.3461,103.6977
670542,542,1.38296,103.76395
600211,211,1.33867,103.74029
601217,217,1.34045,103.73843
601288,288,1.33878,103.7433
600215,215,1.33993,103.73851
601223,223,1.34137,103.73675
602287,287,1.33846,103.74422
600204,204,1.33719,103.74194
140160,160,1.2921,103.80423
140146,146,1.29391,103.80445
823171,171,1.39481,103.91316
792435,435,1.39339,103.87664
792409,409,1.3895,103.87701
791435,435,1.3934,103.87629
791411,411,1.39055,103.87691
792408,408,1.389,103.87607
530517,517,1.3728,103.88974
530509,509,1.37221,103.88819
530511,511,1.37207,103.88873
530545,545,1.37813,103.89173
530504,504,1.37312,103.88802
530625,625,1.3701,103.88167
530654,654,1.37274,103.88176
530644,644,1.37144,103.88126
760744,744,1.42934,103.83404
760745,745,1.42931,103.83349
760738,738,1.42937,103.83247
760737,737,1.42898,103.83244
760746,746,1.42892,103.83348
760747,747,1.42823,103.83349
760748,748,1.42752,103.83345
760749,749,1.42838,103.83411
600104,104,1.33658,103.73762
600107,107,1.33775,103.73809
600115,115,1.33979,103.7355
600106,106,1.33725,103.73767
600113,113,1.3388,103.73481
640914,914,1.34146,103.68797
640912,912,1.34136,103.68727
640906,906,1.34122,103.68523
310219,219,1.34276,103.85587
310220,220,1.34262,103.85645
310221,221,1.34262,103.85697
570169,169,1.34685,103.8541
650181,181,1.34568,103.74342
650170,170,1.34656,103.7401
650175,175,1.34555,103.7416
151116,116,1.28513,103.82153
350136,136,1.33398,103.86652
560157,157,1.37527,103.83939
600416,416,1.32103,103.74831
560512,512,1.37261,103.84916
560510,510,1.3734,103.84907
560508,508,1.37379,103.84903
560506,506,1.3744,103.84894
560504,504,1.37483,103.84896
641653,653,1.33689,103.69664
640646,646,1.33944,103.69706
640640,640,1.34013,103.69665
643656,656,1.33599,103.69997
641651,651,1.33707,103.69794
643653,653,1.33543,103.69693
640639,639,1.3407,103.69688
